date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,daily_confirmed_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_change_kor_20feb2020,testing_change_kor_29feb2020,testing_change_kor_22mar2020,testing_change_kor_27mar2020,sample_avg,day_avg,p_kor_1,p_kor_2,p_kor_3,p_kor_4,_reghdfe_resid,__hdfe1__,__hdfe2__,country,D_l_cum_confirmed_cases,cum_confirmed_cases_imputed,cum_hospitalized,event_cancel_popwt,home_isolation,home_isolation_popwt,no_gathering_popwt,no_gathering_inside,no_gathering_inside_popwt,social_distance,social_distance_popwt,business_closure,no_gathering,no_gathering_size,school_closure_popwt,l_cum_hospitalized,D_l_cum_hospitalized,testing_change_fra_15mar2020,p_fra_1,no_gathering_5000,no_gathering_1000,no_gathering_100,p_fra_2,p_fra_3
2020-03-29,Daejeon,KOR,34,0,17,17,36.319,127.379,0,1473125,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,29mar2020,0,3,2020,29,Daejeon,0,2.833213,0,NA,0,0,-0.162519,0,0,0,0,NA,NA,1,1,0,1,-0.03089999,-0.03223649,0.00381491,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-30,Daejeon,KOR,36,0,17,19,36.319,127.379,2,1473125,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,30mar2020,1,3,2020,30,Daejeon,0,2.944439,2,0.6931472,0.1112256,0.1176471,0.1112256,0,0,0,0,NA,NA,1,1,0,1,0.10478741,-0.03223649,-0.02064689,KOR,0.1112256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-31,Daejeon,KOR,36,0,17,19,36.319,127.379,0,1473125,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,31mar2020,2,3,2020,31,Daejeon,0,2.944439,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.01875147,-0.03223649,-0.00833361,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-04-01,Daejeon,KOR,36,0,17,19,36.319,127.379,0,1473125,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,01apr2020,3,4,2020,1,Daejeon,0,2.944439,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.02800588,-0.03223649,-0.0041242,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-04-02,Daejeon,KOR,36,0,17,19,36.319,127.379,0,1473125,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,02apr2020,4,4,2020,2,Daejeon,0,2.944439,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.02864188,-0.03223649,-0.00348821,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-04-03,Daejeon,KOR,36,0,17,19,36.319,127.379,0,1473125,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,03apr2020,5,4,2020,3,Daejeon,0,2.944439,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.06603361,-0.03223649,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-04-04,Daejeon,KOR,37,0,17,20,36.319,127.379,1,1473125,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,04apr2020,6,4,2020,4,Daejeon,0,2.995732,1,0,0.0512934,0.0526316,0.0512934,0,0,0,0,NA,NA,1,1,0,1,0.02074772,-0.03223649,-0.00158444,KOR,0.0512934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-04-05,Daejeon,KOR,39,0,18,21,36.319,127.379,2,1473125,0,0,1,0,1,1,1,1,1,7,1,1,1,1,NA,NA,10,05apr2020,0,4,2020,5,Daejeon,0,3.044523,2,0.6931472,0.0487902,0.1,0.0487902,0,0,0,0,NA,NA,1,1,0,1,0.0078002,-0.03223649,0.00381491,KOR,0.0487902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-04-06,Daejeon,KOR,39,0,19,20,36.319,127.379,0,1473125,0,0,1,0,1,1,1,1,1,7,1,1,1,1,NA,NA,10,06apr2020,1,4,2020,6,Daejeon,0,2.995732,0,NA,0,0,-0.0487902,0,0,0,0,NA,NA,1,1,0,1,-0.01652821,-0.03223649,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-02,Gangwon-do,KOR,20,0,0,20,37.717,128.281,0,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,0,NA,NA,6,02mar2020,1,3,2020,2,Gangwon-do,0,2.995732,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.0429893,-0.12844618,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-03,Gangwon-do,KOR,21,0,0,21,37.717,128.281,1,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,0,NA,NA,6,03mar2020,2,3,2020,3,Gangwon-do,0,3.044523,1,0,0.0487902,0.05,0.0487902,0,0,0,0,NA,NA,1,1,0,0,-0.00651236,-0.12844618,-0.00833361,KOR,0.0487902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-04,Gangwon-do,KOR,25,1,3,21,37.717,128.281,4,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,0,NA,NA,6,04mar2020,3,3,2020,4,Gangwon-do,0,3.044523,4,1.386294,0.1904762,0.1904762,0,0,0,0,0,NA,NA,1,1,0,0,0.13096421,-0.12844618,-0.0041242,KOR,0.1904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-05,Gangwon-do,KOR,26,1,3,22,37.717,128.281,1,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,0,NA,NA,6,05mar2020,4,3,2020,5,Gangwon-do,0,3.091043,1,0,0.04652,0.047619,0.04652,0,0,0,0,NA,NA,1,1,0,0,-0.01362798,-0.12844618,-0.00348821,KOR,0.04652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-06,Gangwon-do,KOR,26,1,3,22,37.717,128.281,0,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,0,NA,NA,6,06mar2020,5,3,2020,6,Gangwon-do,0,3.091043,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.09753971,-0.12844618,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-07,Gangwon-do,KOR,27,1,3,23,37.717,128.281,1,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,0,NA,NA,6,07mar2020,6,3,2020,7,Gangwon-do,0,3.135494,1,0,0.0444517,0.0454545,0.0444517,0,0,0,0,NA,NA,1,1,0,0,-0.01760004,-0.12844618,-0.00158444,KOR,0.0444517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-08,Gangwon-do,KOR,27,1,3,23,37.717,128.281,0,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,0,NA,NA,6,08mar2020,0,3,2020,8,Gangwon-do,0,3.135494,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.0674511,-0.12844618,0.00381491,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-09,Gangwon-do,KOR,27,1,3,23,37.717,128.281,0,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,0,NA,NA,6,09mar2020,1,3,2020,9,Gangwon-do,0,3.135494,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.0429893,-0.12844618,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-10,Gangwon-do,KOR,28,1,6,21,37.717,128.281,1,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,0,NA,NA,6,10mar2020,2,3,2020,10,Gangwon-do,0,3.044523,1,0,0.0434783,0.0434783,-0.0909717,0,0,0,0,NA,NA,1,1,0,0,-0.01182432,-0.12844618,-0.00833361,KOR,0.0434783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-11,Gangwon-do,KOR,28,1,6,21,37.717,128.281,0,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,1,NA,NA,7,11mar2020,3,3,2020,11,Gangwon-do,0,3.044523,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.038724,-0.12844618,-0.0041242,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-12,Gangwon-do,KOR,28,1,6,21,37.717,128.281,0,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,1,NA,NA,7,12mar2020,4,3,2020,12,Gangwon-do,0,3.044523,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.03935999,-0.12844618,-0.00348821,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-13,Gangwon-do,KOR,28,1,6,21,37.717,128.281,0,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,1,NA,NA,7,13mar2020,5,3,2020,13,Gangwon-do,0,3.044523,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.07675173,-0.12844618,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-14,Gangwon-do,KOR,28,1,6,21,37.717,128.281,0,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,1,NA,NA,7,14mar2020,6,3,2020,14,Gangwon-do,0,3.044523,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.04126377,-0.12844618,-0.00158444,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-15,Gangwon-do,KOR,29,1,7,21,37.717,128.281,1,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,1,NA,NA,7,15mar2020,0,3,2020,15,Gangwon-do,0,3.044523,1,0,0.047619,0.047619,0,0,0,0,0,NA,NA,1,1,0,0,9.5593e-4,-0.12844618,0.00381491,KOR,0.047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-16,Gangwon-do,KOR,29,1,7,21,37.717,128.281,0,1539521,0,0,1,0,1,0,0,1,1,5,1,1,1,1,NA,NA,8,16mar2020,1,3,2020,16,Gangwon-do,0,3.044523,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.00141334,-0.12844618,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-17,Gangwon-do,KOR,29,1,8,20,37.717,128.281,0,1539521,0,0,1,0,1,0,0,1,1,5,1,1,1,1,NA,NA,8,17mar2020,2,3,2020,17,Gangwon-do,0,2.995732,0,NA,0,0,-0.0487902,0,0,0,0,NA,NA,1,1,0,0,-0.01372662,-0.12844618,-0.00833361,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-18,Gangwon-do,KOR,30,1,8,21,37.717,128.281,1,1539521,0,0,1,0,1,0,0,1,1,5,1,1,1,1,NA,NA,8,18mar2020,3,3,2020,18,Gangwon-do,0,3.044523,1,0,0.0487902,0.05,0.0487902,0,0,0,0,NA,NA,1,1,0,0,0.0308542,-0.12844618,-0.0041242,KOR,0.0487902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-19,Gangwon-do,KOR,30,1,9,20,37.717,128.281,0,1539521,0,0,1,0,1,0,0,1,1,5,1,1,1,1,NA,NA,8,19mar2020,4,3,2020,19,Gangwon-do,0,2.995732,0,NA,0,0,-0.0487902,0,0,0,0,NA,NA,1,1,0,0,-0.01857201,-0.12844618,-0.00348821,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-20,Gangwon-do,KOR,30,1,10,19,37.717,128.281,0,1539521,0,0,1,0,1,0,0,1,1,5,1,1,1,1,NA,NA,8,20mar2020,5,3,2020,20,Gangwon-do,0,2.944439,0,NA,0,0,-0.0512934,0,0,0,0,NA,NA,1,1,0,0,-0.05596375,-0.12844618,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-21,Gangwon-do,KOR,30,1,12,17,37.717,128.281,0,1539521,0,0,1,0,1,0,0,1,1,5,1,1,1,1,NA,NA,8,21mar2020,6,3,2020,21,Gangwon-do,0,2.833213,0,NA,0,0,-0.1112256,0,0,0,0,NA,NA,1,1,0,0,-0.02047579,-0.12844618,-0.00158444,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-22,Gangwon-do,KOR,30,1,13,16,37.717,128.281,0,1539521,0,0,1,0,1,0.25,0,1,1,6,1,1,1,1,NA,NA,9,22mar2020,0,3,2020,22,Gangwon-do,0,2.772589,0,NA,0,0,-0.0606246,0,0,1,0,NA,NA,1,1,0,1,-0.02061006,-0.12844618,0.00381491,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-23,Gangwon-do,KOR,30,1,14,15,37.717,128.281,0,1539521,0,0,1,0,1,0.25,0,1,1,6,1,1,1,1,NA,NA,9,23mar2020,1,3,2020,23,Gangwon-do,0,2.70805,0,NA,0,0,-0.0645385,0,0,0,0,NA,NA,1,1,0,1,-0.00645835,-0.12844618,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-24,Gangwon-do,KOR,30,1,14,15,37.717,128.281,0,1539521,0,0,1,0,1,0.25,0,1,1,6,1,1,1,1,NA,NA,9,24mar2020,2,3,2020,24,Gangwon-do,0,2.70805,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.01877163,-0.12844618,-0.00833361,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-25,Gangwon-do,KOR,30,1,15,14,37.717,128.281,0,1539521,0,0,1,0,1,0.25,0,1,1,6,1,1,1,1,NA,NA,9,25mar2020,3,3,2020,25,Gangwon-do,0,2.639057,0,NA,0,0,-0.0689929,0,0,0,0,NA,NA,1,1,0,1,-0.02298103,-0.12844618,-0.0041242,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-26,Gangwon-do,KOR,31,1,18,12,37.717,128.281,1,1539521,0,0,1,0,1,0.25,0,1,1,6,1,1,1,1,NA,NA,9,26mar2020,4,3,2020,26,Gangwon-do,0,2.484907,1,0,0.0714286,0.0714286,-0.1541507,0,0,0,0,NA,NA,1,1,0,1,0.04781155,-0.12844618,-0.00348821,KOR,0.0714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-27,Gangwon-do,KOR,32,1,20,11,37.717,128.281,1,1539521,0,0,1,0,1,0.5,0,1,1,7,1,1,1,1,NA,NA,9,27mar2020,5,3,2020,27,Gangwon-do,0,2.397895,1,0,0.0833333,0.0833333,-0.0870113,0,0,0,1,NA,NA,1,1,0,1,0.05601984,-0.12844618,0.03390352,KOR,0.0833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-28,Gangwon-do,KOR,34,1,20,13,37.717,128.281,2,1539521,0,0,1,0,1,0.5,0,1,1,7,1,1,1,1,NA,NA,9,28mar2020,6,3,2020,28,Gangwon-do,0,2.564949,2,0.6931472,0.1670539,0.1818182,0.1670539,0,0,0,0,NA,NA,1,1,0,1,0.13648813,-0.12844618,-0.00158444,KOR,0.1670539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-29,Gangwon-do,KOR,36,1,21,14,37.717,128.281,2,1539521,0,0,1,0,1,0.5,0,1,1,7,1,1,1,1,NA,NA,9,29mar2020,0,3,2020,29,Gangwon-do,0,2.639057,2,0.6931472,0.0741081,0.1538462,0.0741081,0,0,0,0,NA,NA,1,1,0,1,0.03814296,-0.12844618,0.00381491,KOR,0.0741081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-30,Gangwon-do,KOR,36,1,21,14,37.717,128.281,0,1539521,0,0,1,0,1,0.5,0,1,1,7,1,1,1,1,NA,NA,9,30mar2020,1,3,2020,30,Gangwon-do,0,2.639057,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.01150336,-0.12844618,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-31,Gangwon-do,KOR,36,1,23,12,37.717,128.281,0,1539521,0,0,1,0,1,0.5,0,1,1,7,1,1,1,1,NA,NA,9,31mar2020,2,3,2020,31,Gangwon-do,0,2.484907,0,NA,0,0,-0.1541507,0,0,0,0,NA,NA,1,1,0,1,-0.02381664,-0.12844618,-0.00833361,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-04-01,Gangwon-do,KOR,38,1,23,14,37.717,128.281,2,1539521,0,0,1,0,1,0.75,0,1,1,7,1,1,1,1,NA,NA,9,01apr2020,3,4,2020,1,Gangwon-do,0,2.639057,2,0.6931472,0.1541507,0.1666667,0.1541507,0,0,0,0,NA,NA,1,1,0,1,0.12107967,-0.12844618,-0.0041242,KOR,0.1541507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-04-02,Gangwon-do,KOR,39,1,23,15,37.717,128.281,1,1539521,0,0,1,0,1,0.75,0,1,1,7,1,1,1,1,NA,NA,9,02apr2020,4,4,2020,2,Gangwon-do,0,2.70805,1,0,0.0689929,0.0714286,0.0689929,0,0,0,0,NA,NA,1,1,0,1,0.03528581,-0.12844618,-0.00348821,KOR,0.0689929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-04-03,Gangwon-do,KOR,41,1,23,17,37.717,128.281,2,1539521,0,0,1,0,1,0.75,0,1,1,7,1,1,1,1,NA,NA,9,03apr2020,5,4,2020,3,Gangwon-do,0,2.833213,2,0.6931472,0.1251631,0.1333333,0.1251631,0,0,0,0,NA,NA,1,1,0,1,0.0540643,-0.12844618,0.03390352,KOR,0.1251631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-04-04,Gangwon-do,KOR,42,1,23,18,37.717,128.281,1,1539521,0,0,1,0,1,0.75,0,1,1,7,1,1,1,1,NA,NA,9,04apr2020,6,4,2020,4,Gangwon-do,0,2.890372,1,0,0.0571585,0.0588235,0.0571585,0,0,0,0,NA,NA,1,1,0,1,0.02154765,-0.12844618,-0.00158444,KOR,0.0571585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-04-05,Gangwon-do,KOR,45,1,24,20,37.717,128.281,3,1539521,0,0,1,0,1,1,0,1,1,7,1,1,1,1,NA,NA,9,05apr2020,0,4,2020,5,Gangwon-do,0,2.995732,3,1.098612,0.1053605,0.1666667,0.1053605,0,0,0,0,NA,NA,1,1,0,1,0.05930533,-0.12844618,0.00381491,KOR,0.1053605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-04-06,Gangwon-do,KOR,45,1,24,20,37.717,128.281,0,1539521,0,0,1,0,1,1,0,1,1,7,1,1,1,1,NA,NA,9,06apr2020,1,4,2020,6,Gangwon-do,0,2.995732,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.02159338,-0.12844618,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-03,Gwangju,KOR,12,0,2,10,35.134,126.855,0,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,03mar2020,2,3,2020,3,Gwangju,0,2.302585,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.0609385,-0.02153541,-0.00833361,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-04,Gwangju,KOR,13,0,2,11,35.134,126.855,1,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,04mar2020,3,3,2020,4,Gwangju,0,2.397895,1,0,0.0953102,0.1,0.0953102,0,0,0,0,NA,NA,1,1,0,0,0.03016231,-0.02153541,-0.0041242,KOR,0.0953102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-05,Gwangju,KOR,13,0,2,11,35.134,126.855,0,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,05mar2020,4,3,2020,5,Gwangju,0,2.397895,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.06578389,-0.02153541,-0.00348821,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-06,Gwangju,KOR,13,0,3,10,35.134,126.855,0,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,06mar2020,5,3,2020,6,Gwangju,0,2.302585,0,NA,0,0,-0.0953102,0,0,0,0,NA,NA,1,1,0,0,-0.10317563,-0.02153541,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-07,Gwangju,KOR,14,0,3,11,35.134,126.855,1,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,07mar2020,6,3,2020,7,Gwangju,0,2.397895,1,0,0.0953102,0.1,0.0953102,0,0,0,0,NA,NA,1,1,0,0,0.02762255,-0.02153541,-0.00158444,KOR,0.0953102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-08,Gwangju,KOR,15,0,3,12,35.134,126.855,1,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,08mar2020,0,3,2020,8,Gwangju,0,2.484907,1,0,0.0870113,0.0909091,0.0870113,0,0,0,0,NA,NA,1,1,0,0,0.01392432,-0.02153541,0.00381491,KOR,0.0870113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-09,Gwangju,KOR,15,0,3,12,35.134,126.855,0,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,09mar2020,1,3,2020,9,Gwangju,0,2.484907,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.04862522,-0.02153541,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-10,Gwangju,KOR,15,0,3,12,35.134,126.855,0,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,NA,NA,7,10mar2020,2,3,2020,10,Gwangju,0,2.484907,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.0609385,-0.02153541,-0.00833361,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-11,Gwangju,KOR,15,0,3,12,35.134,126.855,0,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,1,NA,NA,8,11mar2020,3,3,2020,11,Gwangju,0,2.484907,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.04435992,-0.02153541,-0.0041242,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-12,Gwangju,KOR,15,0,3,12,35.134,126.855,0,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,1,NA,NA,8,12mar2020,4,3,2020,12,Gwangju,0,2.484907,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.04499591,-0.02153541,-0.00348821,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
2020-03-13,Gwangju,KOR,15,0,3,12,35.134,126.855,0,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,1,NA,NA,8,13mar2020,5,3,2020,13,Gwangju,0,2.484907,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.08238764,-0.02153541,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
